id,title,organization_id,user_id,status,created_at,step_data,updated_at,industry,industry_maturity,company_stage,strategic_focus,ai_adoption_score_inputs
48,Pre-Sales AI Transformation,1,1,completed,2025-05-18 21:02:11.613-05,"{""roles"": {""selectedRoles"": [{""id"": 1, ""title"": ""Sales (e.g., Regional Sales Manager)"", ""department"": ""Sales""}, {""id"": 5, ""title"": ""Sales Engineer / Solutions Engineer (SE)"", ""department"": ""Sales""}, {""id"": 9, ""title"": ""Systems / IT / Infrastructure"", ""department"": ""IT""}], ""selectedDepartments"": [""Sales"", ""IT""]}, ""basics"": {""size"": ""Medium (51-500 employees)"", ""goals"": ""Automate pre-sales tasks, reduce SE workload, accelerate sales cycle, and ensure knowledge consistency across the team."", ""industry"": ""Software & Technology"", ""reportName"": ""Pre-Sales AI Transformation"", ""companyName"": ""Enterprise SaaS Inc."", ""companyStage"": ""Scaling"", ""stakeholders"": [""Executive Leadership"", ""IT Department"", ""Sales & Marketing""], ""industryMaturity"": ""Mature""}, ""scores"": {}, ""adoption"": {""roleAdoption"": {}, ""trainingNeeds"": ""SEs need training on prompt engineering, AEs need basic AI interaction training, IT needs deployment knowledge"", ""successMetrics"": ""50% increase in demo capacity, 2-week reduction in sales cycle, elimination of overtime, consistent customer feedback"", ""changeReadiness"": ""medium"", ""expectedChallenges"": ""Initial skepticism about job security, ensuring AI accuracy, integration with existing systems"", ""stakeholderAlignment"": ""high""}, ""techStack"": {""notes"": """", ""approvals"": """", ""dataQuality"": ""fair"", ""relevantTools"": ""Salesforce CRM, Slack, Zoom, AWS (for demo environments), internal product documentation system"", ""currentSystems"": """", ""dataAvailability"": [], ""dataAccessibility"": ""moderate"", ""dataQualityIssues"": """", ""existingAutomation"": """", ""systemsIntegration"": ""moderate""}, ""painPoints"": {""generalPainPoints"": ""SE team is overworked, handling ~5-6 deals in parallel each. Lead times for demos are too long (3 weeks). Knowledge silos exist across the team. Small/mid-market deals often go without proper pre-sales support."", ""roleSpecificPainPoints"": {""1"": {""impact"": 4, ""severity"": 4, ""frequency"": 5, ""description"": ""Sales reps spend too much time on manual quote creation and pricing lookups.""}, ""5"": {""impact"": 5, ""severity"": 5, ""frequency"": 5, ""description"": ""Repetitive tasks like demo environment setup and RFP responses, lack of time for complex deals, overtime work causing burnout.""}, ""9"": {""impact"": 4, ""severity"": 4, ""frequency"": 4, ""description"": ""Struggling to maintain and integrate multiple systems across departments.""}}}, ""workVolume"": {""roleWorkVolume"": {""1"": {""volume"": ""high"", ""complexity"": ""medium"", ""repetitiveness"": 4, ""dataDescription"": ""Customer data, pricing information, and sales forecasts""}, ""5"": {""volume"": ""high"", ""complexity"": ""high"", ""repetitiveness"": 5, ""dataDescription"": ""Technical specifications, demo environments, customer requirements""}, ""9"": {""volume"": ""medium"", ""complexity"": ""high"", ""repetitiveness"": 3, ""dataDescription"": ""System configurations, integration points, and infrastructure documentation""}}}, ""aiAdoptionScoreInputs"": {""affectedUserCount"": 38, ""adoptionRateForecast"": 80, ""timeSavingsPerUserHours"": 7, ""toolSprawlReductionScore"": 4, ""costEfficiencyGainsAmount"": 500000, ""performanceImprovementPercentage"": 50}}",2025-05-18 21:02:11.613-05,Software & Technology,Mature,Scaling,"{""Efficiency & Productivity"",""Cost Reduction"",""Revenue Growth"",""Operational Excellence""}","{""affectedUserCount"": 38, ""adoptionRateForecast"": 80, ""timeSavingsPerUserHours"": 7, ""toolSprawlReductionScore"": 4, ""costEfficiencyGainsAmount"": 500000, ""performanceImprovementPercentage"": 50}"
64,Go-to-Market AI Transformation,1,1,completed,2025-05-23 07:14:02.989-05,"{""roles"": {""selectedRoles"": [{""id"": 1, ""title"": ""Sales (e.g., Regional Sales Manager)"", ""department"": ""Sales""}, {""id"": 2, ""title"": ""Marketing"", ""department"": ""Marketing""}], ""selectedDepartments"": [""Sales"", ""Marketing""]}, ""basics"": {""size"": ""Small (1-50 employees)"", ""goals"": ""Enhance go-to-market capabilities, accelerate partnership development, increase content production efficiency, and scale commercial operations without expanding headcount."", ""industry"": ""Healthcare"", ""reportName"": ""Go-to-Market AI Transformation"", ""companyName"": ""GenomEdge Biotech"", ""companyStage"": ""Early Growth"", ""stakeholders"": [""Executive Leadership"", ""Sales & Marketing""], ""industryMaturity"": ""Mature""}, ""scores"": {}, ""adoption"": {""roleAdoption"": {}, ""trainingNeeds"": ""AI tool usage training for content generation, prompt engineering skills, integration with existing workflows, scientific accuracy review processes"", ""successMetrics"": ""40% increase in qualified leads, 60% reduction in content creation time, 3x increase in content production, $450K annual savings from delayed hiring"", ""changeReadiness"": ""high"", ""expectedChallenges"": ""Ensuring scientific accuracy in AI-generated content, maintaining regulatory compliance, integration with existing systems, data privacy concerns"", ""stakeholderAlignment"": ""high""}, ""techStack"": {""notes"": """", ""approvals"": """", ""dataQuality"": ""good"", ""relevantTools"": ""CRM system, content management platform, email marketing tools, presentation software, basic marketing automation, research databases"", ""currentSystems"": """", ""dataAvailability"": [], ""dataAccessibility"": ""easy"", ""dataQualityIssues"": """", ""existingAutomation"": """", ""systemsIntegration"": ""easy""}, ""painPoints"": {""generalPainPoints"": ""Limited commercial resources constraining go-to-market efforts. Need to communicate complex science effectively to diverse stakeholders. Struggling with content volume and consistency. Manual processes eating up valuable time that could be spent on strategic activities."", ""roleSpecificPainPoints"": {""1"": {""impact"": 5, ""severity"": 5, ""frequency"": 5, ""description"": ""Spending 15+ hours weekly on manual research and presentation customization. Difficulty translating complex science for different stakeholders. Inconsistent messaging across partnerships.""}, ""2"": {""impact"": 4, ""severity"": 5, ""frequency"": 5, ""description"": ""Overwhelmed creating diverse content for investors, partners, and scientific audiences. Cannot produce the volume and variety needed across multiple disease areas.""}}}, ""workVolume"": {""roleWorkVolume"": {""1"": {""volume"": ""high"", ""complexity"": ""high"", ""repetitiveness"": 5, ""dataDescription"": ""Partner intelligence, competitive landscape data, presentation materials, communication templates""}, ""2"": {""volume"": ""high"", ""complexity"": ""high"", ""repetitiveness"": 5, ""dataDescription"": ""Marketing materials, social media content, investor presentations, technical documents across multiple disease areas""}}}, ""aiAdoptionScoreInputs"": {""affectedUserCount"": 3, ""adoptionRateForecast"": 90, ""timeSavingsPerUserHours"": 12, ""toolSprawlReductionScore"": 3, ""costEfficiencyGainsAmount"": 450000, ""performanceImprovementPercentage"": 40}}",2025-05-23 07:14:02.989-05,Healthcare,Mature,Early Growth,"{""Efficiency & Productivity"",""Cost Reduction"",""Revenue Growth"",""Operational Excellence""}","{""affectedUserCount"": 3, ""adoptionRateForecast"": 90, ""timeSavingsPerUserHours"": 12, ""toolSprawlReductionScore"": 3, ""costEfficiencyGainsAmount"": 450000, ""performanceImprovementPercentage"": 40}"
38,IT Tool Rationalization,1,1,completed,2025-05-10 06:17:33.463-05,"{""basics"": {""size"": ""Medium (51-500 employees)"", ""goals"": ""IT systems are thought of as a cost center. Find ways to make technology more strategically focused. "", ""industry"": ""Retail & E-commerce"", ""reportName"": ""IT Tool Rationalization"", ""companyName"": ""Sammy's Slice of Heaven"", ""companyStage"": ""Early Growth"", ""stakeholders"": [""Executive Leadership""], ""industryMaturity"": ""Immature""}}",2025-05-10 06:17:33.463-05,Retail & E-commerce,Immature,Early Growth,"{""Executive Leadership""}",
43,Pre-Sales AI Transformation,1,1,completed,2025-05-18 11:34:32.515-05,"{""roles"": {""selectedRoles"": [{""id"": 1, ""title"": ""Sales (e.g., Regional Sales Manager)"", ""department"": ""Sales""}, {""id"": 5, ""title"": ""Sales Engineer / Solutions Engineer (SE)"", ""department"": ""Sales""}, {""id"": 9, ""title"": ""Systems / IT / Infrastructure"", ""department"": ""IT""}], ""selectedDepartments"": [""Sales"", ""IT""]}, ""basics"": {""size"": ""Medium (51-500 employees)"", ""goals"": ""Automate pre-sales tasks, reduce SE workload, accelerate sales cycle, and ensure knowledge consistency across the team."", ""industry"": ""Software & Technology"", ""reportName"": ""Pre-Sales AI Transformation"", ""companyName"": ""Enterprise SaaS Inc."", ""companyStage"": ""Scaling"", ""stakeholders"": [""Executive Leadership"", ""IT Department"", ""Sales & Marketing""], ""industryMaturity"": ""Mature""}, ""scores"": {}, ""adoption"": {""roleAdoption"": {}, ""trainingNeeds"": ""SEs need training on prompt engineering, AEs need basic AI interaction training, IT needs deployment knowledge"", ""successMetrics"": ""50% increase in demo capacity, 2-week reduction in sales cycle, elimination of overtime, consistent customer feedback"", ""changeReadiness"": ""medium"", ""expectedChallenges"": ""Initial skepticism about job security, ensuring AI accuracy, integration with existing systems"", ""stakeholderAlignment"": ""high""}, ""techStack"": {""notes"": """", ""approvals"": """", ""dataQuality"": ""fair"", ""relevantTools"": ""Salesforce CRM, Slack, Zoom, AWS (for demo environments), internal product documentation system"", ""currentSystems"": """", ""dataAvailability"": [], ""dataAccessibility"": ""moderate"", ""dataQualityIssues"": """", ""existingAutomation"": """", ""systemsIntegration"": ""moderate""}, ""painPoints"": {""generalPainPoints"": ""SE team is overworked, handling ~5-6 deals in parallel each. Lead times for demos are too long (3 weeks). Knowledge silos exist across the team. Small/mid-market deals often go without proper pre-sales support."", ""roleSpecificPainPoints"": {""1"": {""impact"": 4, ""severity"": 4, ""frequency"": 4, ""description"": ""Struggling to maintain and integrate multiple systems across departments.""}}}, ""workVolume"": {""roleWorkVolume"": {""1"": {""volume"": ""medium"", ""complexity"": ""high"", ""repetitiveness"": 3, ""dataDescription"": ""System configurations, integration points, and infrastructure documentation""}}}, ""aiAdoptionScoreInputs"": {""affectedUserCount"": 38, ""adoptionRateForecast"": 80, ""timeSavingsPerUserHours"": 7, ""toolSprawlReductionScore"": 4, ""costEfficiencyGainsAmount"": 500000, ""performanceImprovementPercentage"": 50}}",2025-05-18 11:34:32.515-05,Software & Technology,Mature,Scaling,"{""Efficiency & Productivity"",""Cost Reduction"",""Revenue Growth"",""Operational Excellence""}","{""affectedUserCount"": 38, ""adoptionRateForecast"": 80, ""timeSavingsPerUserHours"": 7, ""toolSprawlReductionScore"": 4, ""costEfficiencyGainsAmount"": 500000, ""performanceImprovementPercentage"": 50}"
49,Pre-Sales AI Transformation,1,1,completed,2025-05-18 21:17:13.272-05,"{""roles"": {""selectedRoles"": [{""id"": 1, ""title"": ""Sales (e.g., Regional Sales Manager)"", ""department"": ""Sales""}, {""id"": 5, ""title"": ""Sales Engineer / Solutions Engineer (SE)"", ""department"": ""Sales""}, {""id"": 9, ""title"": ""Systems / IT / Infrastructure"", ""department"": ""IT""}], ""selectedDepartments"": [""Sales"", ""IT""]}, ""basics"": {""size"": ""Medium (51-500 employees)"", ""goals"": ""Automate pre-sales tasks, reduce SE workload, accelerate sales cycle, and ensure knowledge consistency across the team."", ""industry"": ""Software & Technology"", ""reportName"": ""Pre-Sales AI Transformation"", ""companyName"": ""Enterprise SaaS Inc."", ""companyStage"": ""Scaling"", ""stakeholders"": [""Executive Leadership"", ""IT Department"", ""Sales & Marketing""], ""industryMaturity"": ""Mature""}, ""scores"": {}, ""adoption"": {""roleAdoption"": {}, ""trainingNeeds"": ""SEs need training on prompt engineering, AEs need basic AI interaction training, IT needs deployment knowledge"", ""successMetrics"": ""50% increase in demo capacity, 2-week reduction in sales cycle, elimination of overtime, consistent customer feedback"", ""changeReadiness"": ""medium"", ""expectedChallenges"": ""Initial skepticism about job security, ensuring AI accuracy, integration with existing systems"", ""stakeholderAlignment"": ""high""}, ""techStack"": {""notes"": """", ""approvals"": """", ""dataQuality"": ""fair"", ""relevantTools"": ""Salesforce CRM, Slack, Zoom, AWS (for demo environments), internal product documentation system"", ""currentSystems"": """", ""dataAvailability"": [], ""dataAccessibility"": ""moderate"", ""dataQualityIssues"": """", ""existingAutomation"": """", ""systemsIntegration"": ""moderate""}, ""painPoints"": {""generalPainPoints"": ""SE team is overworked, handling ~5-6 deals in parallel each. Lead times for demos are too long (3 weeks). Knowledge silos exist across the team. Small/mid-market deals often go without proper pre-sales support."", ""roleSpecificPainPoints"": {""1"": {""impact"": 4, ""severity"": 4, ""frequency"": 5, ""description"": ""Sales reps spend too much time on manual quote creation and pricing lookups.""}, ""5"": {""impact"": 5, ""severity"": 5, ""frequency"": 5, ""description"": ""Repetitive tasks like demo environment setup and RFP responses, lack of time for complex deals, overtime work causing burnout.""}, ""9"": {""impact"": 4, ""severity"": 4, ""frequency"": 4, ""description"": ""Struggling to maintain and integrate multiple systems across departments.""}}}, ""workVolume"": {""roleWorkVolume"": {""1"": {""volume"": ""high"", ""complexity"": ""medium"", ""repetitiveness"": 4, ""dataDescription"": ""Customer data, pricing information, and sales forecasts""}, ""5"": {""volume"": ""high"", ""complexity"": ""high"", ""repetitiveness"": 5, ""dataDescription"": ""Technical specifications, demo environments, customer requirements""}, ""9"": {""volume"": ""medium"", ""complexity"": ""high"", ""repetitiveness"": 3, ""dataDescription"": ""System configurations, integration points, and infrastructure documentation""}}}, ""aiAdoptionScoreInputs"": {""affectedUserCount"": 38, ""adoptionRateForecast"": 80, ""timeSavingsPerUserHours"": 7, ""toolSprawlReductionScore"": 4, ""costEfficiencyGainsAmount"": 500000, ""performanceImprovementPercentage"": 50}}",2025-05-18 21:17:13.272-05,Software & Technology,Mature,Scaling,"{""Efficiency & Productivity"",""Cost Reduction"",""Revenue Growth"",""Operational Excellence""}","{""affectedUserCount"": 38, ""adoptionRateForecast"": 80, ""timeSavingsPerUserHours"": 7, ""toolSprawlReductionScore"": 4, ""costEfficiencyGainsAmount"": 500000, ""performanceImprovementPercentage"": 50}"
39,Field Support Revamp,1,1,completed,2025-05-11 19:52:05.629-05,"{""basics"": {""size"": ""Medium (51-500 employees)"", ""goals"": ""Cost Reduction, streamlining"", ""industry"": ""Retail & E-commerce"", ""reportName"": ""Field Support Revamp"", ""companyName"": ""Sammy's Slice of Heaven"", ""companyStage"": ""Scaling"", ""stakeholders"": [""Executive Leadership"", ""Sales & Marketing""], ""industryMaturity"": ""Mature""}}",2025-05-11 19:52:05.629-05,Retail & E-commerce,Mature,Scaling,"{""Executive Leadership"",""Sales & Marketing""}",
44,Pre-Sales AI Transformation,1,1,completed,2025-05-18 20:27:11.512-05,"{""roles"": {""selectedRoles"": [{""id"": 1, ""title"": ""Sales (e.g., Regional Sales Manager)"", ""department"": ""Sales""}, {""id"": 5, ""title"": ""Sales Engineer / Solutions Engineer (SE)"", ""department"": ""Sales""}, {""id"": 9, ""title"": ""Systems / IT / Infrastructure"", ""department"": ""IT""}], ""selectedDepartments"": [""Sales"", ""IT""]}, ""basics"": {""size"": ""Medium (51-500 employees)"", ""goals"": ""Automate pre-sales tasks, reduce SE workload, accelerate sales cycle, and ensure knowledge consistency across the team."", ""industry"": ""Software & Technology"", ""reportName"": ""Pre-Sales AI Transformation"", ""companyName"": ""Enterprise SaaS Inc."", ""companyStage"": ""Scaling"", ""stakeholders"": [""Executive Leadership"", ""IT Department"", ""Sales & Marketing""], ""industryMaturity"": ""Mature""}, ""scores"": {}, ""adoption"": {""roleAdoption"": {}, ""trainingNeeds"": ""SEs need training on prompt engineering, AEs need basic AI interaction training, IT needs deployment knowledge"", ""successMetrics"": ""50% increase in demo capacity, 2-week reduction in sales cycle, elimination of overtime, consistent customer feedback"", ""changeReadiness"": ""medium"", ""expectedChallenges"": ""Initial skepticism about job security, ensuring AI accuracy, integration with existing systems"", ""stakeholderAlignment"": ""high""}, ""techStack"": {""notes"": """", ""approvals"": """", ""dataQuality"": ""fair"", ""relevantTools"": ""Salesforce CRM, Slack, Zoom, AWS (for demo environments), internal product documentation system"", ""currentSystems"": """", ""dataAvailability"": [], ""dataAccessibility"": ""moderate"", ""dataQualityIssues"": """", ""existingAutomation"": """", ""systemsIntegration"": ""moderate""}, ""painPoints"": {""generalPainPoints"": ""SE team is overworked, handling ~5-6 deals in parallel each. Lead times for demos are too long (3 weeks). Knowledge silos exist across the team. Small/mid-market deals often go without proper pre-sales support."", ""roleSpecificPainPoints"": {""1"": {""description"": """"}, ""5"": {""description"": """"}, ""9"": {""description"": """"}}}, ""workVolume"": {""roleWorkVolume"": {}}, ""aiAdoptionScoreInputs"": {""affectedUserCount"": 38, ""adoptionRateForecast"": 80, ""timeSavingsPerUserHours"": 7, ""toolSprawlReductionScore"": 4, ""costEfficiencyGainsAmount"": 500000, ""performanceImprovementPercentage"": 50}}",2025-05-18 20:27:11.512-05,Software & Technology,Mature,Scaling,"{""Efficiency & Productivity"",""Cost Reduction"",""Revenue Growth"",""Operational Excellence""}","{""affectedUserCount"": 38, ""adoptionRateForecast"": 80, ""timeSavingsPerUserHours"": 7, ""toolSprawlReductionScore"": 4, ""costEfficiencyGainsAmount"": 500000, ""performanceImprovementPercentage"": 50}"
58,Pre-Sales AI Transformation,1,1,completed,2025-05-21 07:11:14.753-05,"{""roles"": {""selectedRoles"": [{""id"": 1, ""title"": ""Sales (e.g., Regional Sales Manager)"", ""department"": ""Sales""}, {""id"": 5, ""title"": ""Sales Engineer / Solutions Engineer (SE)"", ""department"": ""Sales""}, {""id"": 9, ""title"": ""Systems / IT / Infrastructure"", ""department"": ""IT""}], ""selectedDepartments"": [""Sales"", ""IT""]}, ""basics"": {""size"": ""Medium (51-500 employees)"", ""goals"": ""Automate pre-sales tasks, reduce SE workload, accelerate sales cycle, and ensure knowledge consistency across the team."", ""industry"": ""Software & Technology"", ""reportName"": ""Pre-Sales AI Transformation"", ""companyName"": ""Enterprise SaaS Inc."", ""companyStage"": ""Scaling"", ""stakeholders"": [""Executive Leadership"", ""IT Department"", ""Sales & Marketing""], ""industryMaturity"": ""Mature""}, ""scores"": {}, ""adoption"": {""roleAdoption"": {}, ""trainingNeeds"": ""SEs need training on prompt engineering, AEs need basic AI interaction training, IT needs deployment knowledge"", ""successMetrics"": ""50% increase in demo capacity, 2-week reduction in sales cycle, elimination of overtime, consistent customer feedback"", ""changeReadiness"": ""medium"", ""expectedChallenges"": ""Initial skepticism about job security, ensuring AI accuracy, integration with existing systems"", ""stakeholderAlignment"": ""high""}, ""techStack"": {""notes"": """", ""approvals"": """", ""dataQuality"": ""fair"", ""relevantTools"": ""Salesforce CRM, Slack, Zoom, AWS (for demo environments), internal product documentation system"", ""currentSystems"": """", ""dataAvailability"": [], ""dataAccessibility"": ""moderate"", ""dataQualityIssues"": """", ""existingAutomation"": """", ""systemsIntegration"": ""moderate""}, ""painPoints"": {""generalPainPoints"": ""SE team is overworked, handling ~5-6 deals in parallel each. Lead times for demos are too long (3 weeks). Knowledge silos exist across the team. Small/mid-market deals often go without proper pre-sales support."", ""roleSpecificPainPoints"": {""1"": {""impact"": 4, ""severity"": 4, ""frequency"": 5, ""description"": ""Sales reps spend too much time on manual quote creation and pricing lookups.""}, ""5"": {""impact"": 5, ""severity"": 5, ""frequency"": 5, ""description"": ""Repetitive tasks like demo environment setup and RFP responses, lack of time for complex deals, overtime work causing burnout.""}, ""9"": {""impact"": 4, ""severity"": 4, ""frequency"": 4, ""description"": ""Struggling to maintain and integrate multiple systems across departments.""}}}, ""workVolume"": {""roleWorkVolume"": {""1"": {""volume"": ""high"", ""complexity"": ""medium"", ""repetitiveness"": 4, ""dataDescription"": ""Customer data, pricing information, and sales forecasts""}, ""5"": {""volume"": ""high"", ""complexity"": ""high"", ""repetitiveness"": 5, ""dataDescription"": ""Technical specifications, demo environments, customer requirements""}, ""9"": {""volume"": ""medium"", ""complexity"": ""high"", ""repetitiveness"": 3, ""dataDescription"": ""System configurations, integration points, and infrastructure documentation""}}}, ""aiAdoptionScoreInputs"": {""affectedUserCount"": 38, ""adoptionRateForecast"": 80, ""timeSavingsPerUserHours"": 7, ""toolSprawlReductionScore"": 4, ""costEfficiencyGainsAmount"": 500000, ""performanceImprovementPercentage"": 50}}",2025-05-21 07:11:14.753-05,Software & Technology,Mature,Scaling,"{""Efficiency & Productivity"",""Cost Reduction"",""Revenue Growth"",""Operational Excellence""}","{""affectedUserCount"": 38, ""adoptionRateForecast"": 80, ""timeSavingsPerUserHours"": 7, ""toolSprawlReductionScore"": 4, ""costEfficiencyGainsAmount"": 500000, ""performanceImprovementPercentage"": 50}"
57,Test Assessment 006,1,1,draft,2025-05-21 06:48:53.083-05,"{""roles"": {""selectedRoles"": [{""id"": 9, ""title"": ""Systems / IT / Infrastructure"", ""department"": ""IT""}, {""id"": 2, ""title"": ""Marketing"", ""department"": ""Marketing""}], ""selectedDepartments"": [""Marketing"", ""IT""]}, ""basics"": {""size"": ""Small (1-50 employees)"", ""goals"": """", ""industry"": ""Software & Technology"", ""reportName"": ""Test Assessment 006"", ""companyName"": ""Sammy's Slice of Heaven"", ""companyStage"": ""Early Growth"", ""stakeholders"": [""Executive Leadership"", ""Operations""], ""industryMaturity"": ""Immature""}, ""scores"": {}, ""adoption"": {""roleAdoption"": {}, ""trainingNeeds"": ""test"", ""successMetrics"": ""test"", ""changeReadiness"": ""high"", ""expectedChallenges"": ""test"", ""stakeholderAlignment"": ""low""}, ""techStack"": {""notes"": ""test"", ""approvals"": """", ""dataQuality"": ""poor"", ""relevantTools"": ""test"", ""currentSystems"": """", ""dataAvailability"": [], ""dataAccessibility"": ""moderate"", ""dataQualityIssues"": """", ""existingAutomation"": """", ""systemsIntegration"": ""moderate""}, ""painPoints"": {""generalPainPoints"": ""test\n"", ""roleSpecificPainPoints"": {""2"": {""impact"": 4, ""severity"": 2, ""frequency"": 3, ""description"": ""test""}, ""9"": {""impact"": 3, ""severity"": 1, ""frequency"": 2, ""description"": ""test""}}}, ""workVolume"": {""roleWorkVolume"": {""2"": {""volume"": ""medium"", ""complexity"": ""high"", ""repetitiveness"": 4, ""dataDescription"": ""test""}, ""9"": {""volume"": ""low"", ""complexity"": ""medium"", ""repetitiveness"": 3, ""dataDescription"": ""test""}}}, ""aiAdoptionScoreInputs"": {""affectedUserCount"": 120, ""adoptionRateForecast"": 80, ""timeSavingsPerUserHours"": 7, ""toolSprawlReductionScore"": 4, ""costEfficiencyGainsAmount"": 25000, ""performanceImprovementPercentage"": 30}}",2025-05-27 04:11:14.615-05,Software & Technology,Immature,Early Growth,"{""Efficiency & Productivity""}","{""affectedUserCount"": 120, ""adoptionRateForecast"": 80, ""timeSavingsPerUserHours"": 7, ""toolSprawlReductionScore"": 4, ""costEfficiencyGainsAmount"": 25000, ""performanceImprovementPercentage"": 30}"
40,Field Support Rationalization,1,1,completed,2025-05-11 21:21:45.129-05,"{""basics"": {""size"": ""Medium (51-500 employees)"", ""goals"": """", ""industry"": ""Retail & E-commerce"", ""reportName"": ""Field Support Rationalization"", ""companyName"": ""Sammy's Slice of Heaven"", ""companyStage"": ""Scaling"", ""stakeholders"": [""IT Department"", ""Operations""], ""industryMaturity"": ""Mature""}}",2025-05-11 21:21:45.129-05,Retail & E-commerce,Mature,Scaling,"{""IT Department"",Operations}",
45,Pre-Sales AI Transformation,1,1,completed,2025-05-18 20:36:19.432-05,"{""roles"": {""selectedRoles"": [{""id"": 1, ""title"": ""Sales (e.g., Regional Sales Manager)"", ""department"": ""Sales""}, {""id"": 5, ""title"": ""Sales Engineer / Solutions Engineer (SE)"", ""department"": ""Sales""}, {""id"": 9, ""title"": ""Systems / IT / Infrastructure"", ""department"": ""IT""}], ""selectedDepartments"": [""Sales"", ""IT""]}, ""basics"": {""size"": ""Medium (51-500 employees)"", ""goals"": ""Automate pre-sales tasks, reduce SE workload, accelerate sales cycle, and ensure knowledge consistency across the team."", ""industry"": ""Software & Technology"", ""reportName"": ""Pre-Sales AI Transformation"", ""companyName"": ""Enterprise SaaS Inc."", ""companyStage"": ""Scaling"", ""stakeholders"": [""Executive Leadership"", ""IT Department"", ""Sales & Marketing""], ""industryMaturity"": ""Mature""}, ""scores"": {}, ""adoption"": {""roleAdoption"": {}, ""trainingNeeds"": ""SEs need training on prompt engineering, AEs need basic AI interaction training, IT needs deployment knowledge"", ""successMetrics"": ""50% increase in demo capacity, 2-week reduction in sales cycle, elimination of overtime, consistent customer feedback"", ""changeReadiness"": ""medium"", ""expectedChallenges"": ""Initial skepticism about job security, ensuring AI accuracy, integration with existing systems"", ""stakeholderAlignment"": ""high""}, ""techStack"": {""notes"": """", ""approvals"": """", ""dataQuality"": ""fair"", ""relevantTools"": ""Salesforce CRM, Slack, Zoom, AWS (for demo environments), internal product documentation system"", ""currentSystems"": """", ""dataAvailability"": [], ""dataAccessibility"": ""moderate"", ""dataQualityIssues"": """", ""existingAutomation"": """", ""systemsIntegration"": ""moderate""}, ""painPoints"": {""generalPainPoints"": ""SE team is overworked, handling ~5-6 deals in parallel each. Lead times for demos are too long (3 weeks). Knowledge silos exist across the team. Small/mid-market deals often go without proper pre-sales support."", ""roleSpecificPainPoints"": {""1"": {""impact"": 4, ""severity"": 4, ""frequency"": 5, ""description"": ""Sales reps spend too much time on manual quote creation and pricing lookups.""}, ""5"": {""impact"": 5, ""severity"": 5, ""frequency"": 5, ""description"": ""Repetitive tasks like demo environment setup and RFP responses, lack of time for complex deals, overtime work causing burnout.""}, ""9"": {""impact"": 4, ""severity"": 4, ""frequency"": 4, ""description"": ""Struggling to maintain and integrate multiple systems across departments.""}}}, ""workVolume"": {""roleWorkVolume"": {""1"": {""volume"": ""high"", ""complexity"": ""medium"", ""repetitiveness"": 4, ""dataDescription"": ""Customer data, pricing information, and sales forecasts""}, ""5"": {""volume"": ""high"", ""complexity"": ""high"", ""repetitiveness"": 5, ""dataDescription"": ""Technical specifications, demo environments, customer requirements""}, ""9"": {""volume"": ""medium"", ""complexity"": ""high"", ""repetitiveness"": 3, ""dataDescription"": ""System configurations, integration points, and infrastructure documentation""}}}, ""aiAdoptionScoreInputs"": {""affectedUserCount"": 38, ""adoptionRateForecast"": 80, ""timeSavingsPerUserHours"": 7, ""toolSprawlReductionScore"": 4, ""costEfficiencyGainsAmount"": 500000, ""performanceImprovementPercentage"": 50}}",2025-05-18 20:36:19.432-05,Software & Technology,Mature,Scaling,"{""Efficiency & Productivity"",""Cost Reduction"",""Revenue Growth"",""Operational Excellence""}","{""affectedUserCount"": 38, ""adoptionRateForecast"": 80, ""timeSavingsPerUserHours"": 7, ""toolSprawlReductionScore"": 4, ""costEfficiencyGainsAmount"": 500000, ""performanceImprovementPercentage"": 50}"
